"ID","Gender","Age","Afraid","Angry","Attractive","Babyface","Disgusted","Dominant","Feminine","Happy","Masculine","Prototypic","Sad","Surprised","Threatening","Trustworthy","Unusual","Nose_Width","Nose_Length","FaceRoundness","Noseshape"
370,"M",25.14285714,2.571428571,2.464285714,2.857142857,2.535714286,2.5,2.392857143,1.666666667,1.785714286,3.892857143,1.022222222,2.607142857,1.75,2.428571429,3.25,3.464285714,198.5,289.5,0.42278481,0.68566494
371,"M",22.35714286,1.392857143,1.392857143,1.785714286,2.178571429,1.357142857,2.107142857,1.857142857,2.928571429,3.571428571,2.266666667,1.642857143,1.464285714,1.464285714,3.107142857,2.357142857,246,247,0.431827775,0.995951417
372,"M",29.48148148,1.777777778,2.615384615,2.777777778,1.740740741,2.076923077,4,1.222222222,2.555555556,5.333333333,3.355555556,2.185185185,1.481481481,2.740740741,2.846153846,1.851851852,250,267,0.453085376,0.936329588
373,"M",19.35714286,1.428571429,1.5,3.321428571,3.857142857,1.464285714,1.785714286,1.535714286,4.178571429,3.964285714,3.288888889,1.666666667,1.607142857,1.321428571,3.714285714,1.75,242,242.5,0.475121092,0.997938144
374,"M",23.08,2.083333333,2.24,3.28,3.52,2.08,2.36,2.28,1.958333333,4,2.377777778,2.72,1.72,2.04,3.48,1.791666667,235,252,0.42489083,0.932539683
375,"M",30.29166667,1.217391304,1.458333333,3.083333333,2.833333333,1.25,3.47826087,1.260869565,3.958333333,5,3.933333333,1.541666667,1.375,1.791666667,3.333333333,2.166666667,230.5,231.5,0.508240535,0.995680346
376,"M",27.5,1.142857143,1.821428571,3.464285714,3.535714286,1.357142857,2.571428571,1.592592593,3.142857143,4.428571429,2.644444444,1.538461538,1.75,1.535714286,3.642857143,1.785714286,228,259,0.479273405,0.88030888
377,"M",37.65384615,1.692307692,2.5,2.92,1.807692308,1.730769231,2.576923077,1.576923077,2.538461538,3.92,1.866666667,2.08,1.576923077,2.307692308,2.961538462,2.115384615,205.5,248.5,0.45519263,0.826961771
378,"M",22.59259259,1.814814815,2.074074074,2.777777778,2.481481481,1.740740741,2.518518519,1.851851852,2.148148148,4.481481481,3.681818182,2.333333333,1.37037037,2.259259259,3.259259259,1.777777778,222,252,0.453227931,0.880952381
379,"M",33.44,1.6,3.16,2.88,1.44,2.4,4.28,1.12,1.44,5.4,2.511111111,2.08,1.48,3.12,2.84,2.32,233,236,0.446466356,0.987288136
380,"M",31.14814815,1.814814815,2.407407407,3,2.185185185,2.407407407,2.851851852,1.333333333,2.185185185,4.407407407,3.409090909,2.703703704,1.769230769,2.407407407,3.230769231,1.851851852,235.5,258.5,0.431124673,0.911025145
381,"M",26.7037037,1.444444444,1.37037037,3.851851852,2.074074074,1.481481481,3.37037037,1.444444444,4.074074074,5.37037037,3.288888889,1.576923077,1.666666667,1.481481481,3.888888889,2.296296296,238,221.5,0.441591784,1.074492099
382,"M",31.14285714,1.666666667,2.285714286,3.535714286,2.214285714,1.888888889,3.392857143,1.740740741,2.571428571,5.142857143,2.533333333,2,1.785714286,2.185185185,3.5,2.571428571,195,253.5,0.435862692,0.769230769
383,"M",34.62962963,2.037037037,2.148148148,3.296296296,1.923076923,1.962962963,3.37037037,1.259259259,2.148148148,5.407407407,3.133333333,2.296296296,1.592592593,2.407407407,3.192307692,2.222222222,235.5,275,0.404556167,0.856363636
384,"M",44.32,1.52,2.68,2.96,1.2,2.32,3.92,1.32,2.8,5.12,2.333333333,1.791666667,1.88,2.84,2.96,2.64,207,278.5,0.459618875,0.743267504
385,"M",28.75,2.642857143,1.892857143,3.285714286,2.214285714,2.074074074,2.5,1.714285714,1.964285714,4.75,3.177777778,3.25,2.035714286,1.892857143,2.928571429,2.5,235,262.5,0.474295932,0.895238095
386,"M",26.55172414,1.413793103,1.379310345,5.071428571,2.464285714,1.214285714,4.137931034,1.24137931,3.551724138,5.931034483,2.533333333,1.392857143,1.517241379,1.896551724,3.75862069,2.793103448,256.5,263,0.455403087,0.975285171
387,"M",24.74074074,1.769230769,1.576923077,3.407407407,3.038461538,1.814814815,2.703703704,1.777777778,3.576923077,4.259259259,3.755555556,1.666666667,1.5,2.037037037,3.518518519,2.111111111,228.5,235,0.498847395,0.972340426
388,"M",37.39130435,2.173913043,3.136363636,2.304347826,1.52173913,2.826086957,4.217391304,1.260869565,1.434782609,4.913043478,2.8,2.826086957,1.695652174,3.608695652,2.318181818,3.260869565,227,298,0.406381192,0.761744966
389,"M",32.27586207,1.551724138,1.689655172,3.068965517,2.931034483,1.75862069,2.862068966,1.551724138,2.551724138,4.75,3.4,1.75862069,1.655172414,1.689655172,3.678571429,1.724137931,247.5,241,0.454099822,1.026970954
390,"M",36.14285714,1.785714286,2.392857143,2.857142857,2.214285714,2.035714286,4.035714286,1.518518519,2.25,5.178571429,2.733333333,2.071428571,1.5,2.821428571,3.142857143,2.464285714,234,252,0.463661454,0.928571429
391,"M",38.48,2.08,2.4,2.24,1.56,1.92,3.2,1.4,1.4,4.64,3.477272727,3.24,1.44,2.16,3.2,2.12,242,248,0.439155815,0.975806452
392,"M",37.96296296,1.814814815,2.62962963,2.37037037,1.407407407,1.740740741,3.481481481,1.148148148,2.111111111,5.148148148,3.911111111,1.962962963,1.481481481,2.925925926,2.740740741,2.333333333,250.5,248.5,0.425254582,1.00804829
393,"M",27.92,1.84,1.96,3.24,2.333333333,2,2.32,1.92,1.88,4.48,2.6,2.44,1.64,1.72,3.291666667,1.92,212,286.5,0.417973718,0.739965096
394,"M",31.65384615,2.038461538,2.769230769,2.961538462,1.52,2.153846154,4,1.458333333,2.192307692,4.923076923,3.6,2.115384615,1.961538462,3,3.038461538,1.923076923,238,281,0.451365597,0.846975089
395,"M",33.42307692,1.56,2.153846154,2.423076923,1.423076923,2.04,3.576923077,1.423076923,1.72,4.846153846,3.4,2.153846154,1.346153846,2.423076923,2.846153846,2.846153846,249.5,280,0.387175325,0.891071429
396,"M",30.60714286,1.571428571,2.071428571,3.37037037,2.444444444,2.535714286,3,1.75,2.214285714,4.607142857,2.444444444,2.296296296,1.714285714,2.035714286,3.142857143,2.285714286,237.5,271.5,0.419276129,0.874769797
397,"M",32.17241379,1.586206897,2.275862069,3.035714286,1.862068966,1.655172414,3.655172414,1.448275862,2.034482759,5.379310345,2.777777778,1.793103448,1.586206897,2.620689655,3.068965517,2.24137931,232.5,234,0.468163078,0.993589744
398,"M",43.85714286,2.071428571,3.214285714,2.964285714,1.222222222,2.142857143,4.571428571,1.035714286,1.821428571,5.62962963,2.244444444,2.678571429,1.642857143,3,2.892857143,2.392857143,222,240.5,0.419396002,0.923076923
399,"M",50,1.714285714,2.55,2.590909091,1.454545455,2.136363636,3.714285714,1.545454545,2.363636364,5.363636364,2.066666667,2.227272727,1.681818182,3.090909091,3.363636364,3,231,237.5,0.437417072,0.972631579
400,"M",27.04,1.72,2.56,2.56,2.64,2.16,4.52,1.6,2.12,5.2,2.133333333,1.8,1.44,3.5,2.76,3.52,236.5,264,0.440655447,0.895833333
401,"M",27.53846154,1.5,1.923076923,2.615384615,3.461538462,1.884615385,2.807692308,1.923076923,2.615384615,3.961538462,3.644444444,1.961538462,1.423076923,1.769230769,3.192307692,2.884615385,244,226,0.466485507,1.079646018
402,"M",35.54166667,1.416666667,1.625,1.541666667,2.208333333,1.583333333,2.875,1.166666667,3.086956522,4.708333333,2.288888889,1.739130435,2.434782609,2.25,2.782608696,3.958333333,230,181.5,0.479101124,1.267217631
403,"M",26.14285714,2.238095238,2,2.5,3.285714286,1.80952381,2.761904762,1.476190476,3,3.857142857,2.844444444,1.842105263,1.65,1.952380952,3.619047619,3.333333333,253,239,0.413619168,1.058577406
404,"M",21.42307692,1.72,1.538461538,4.28,3,1.423076923,2.5,1.923076923,4.2,4.115384615,3.6,1.692307692,1.923076923,1.423076923,4.04,2.384615385,239.5,270,0.447380009,0.887037037
405,"M",21.64285714,1.444444444,2.321428571,2.777777778,3,1.785714286,3.214285714,1.178571429,1.321428571,4.857142857,3.511111111,2.214285714,1.107142857,2.214285714,3.185185185,1.642857143,240.5,232.5,0.502967359,1.034408602
406,"M",24.17857143,1.571428571,2.035714286,3.333333333,2.071428571,2.185185185,3.071428571,1.142857143,1.857142857,4.892857143,1.088888889,2,1.392857143,2.035714286,3,1.857142857,233,222.5,0.461873638,1.047191011
407,"M",28.7037037,1.703703704,3.222222222,2.185185185,1.555555556,2.333333333,4.384615385,1.444444444,1.518518519,5.666666667,3.222222222,2.185185185,1.592592593,3.592592593,2.37037037,2.444444444,233.5,200.5,0.459907834,1.164588529
408,"M",25.41666667,1.708333333,3.166666667,3,1.565217391,2.416666667,3.583333333,1.52173913,2.333333333,5.47826087,3.155555556,2.375,1.565217391,3.041666667,3.25,2.416666667,240,267.5,0.432950192,0.897196262
409,"M",24.75862069,1.862068966,2.310344828,4.172413793,2.344827586,1.655172414,3.448275862,1.344827586,2.793103448,4.724137931,2.577777778,1.678571429,1.75862069,2.344827586,3.724137931,2.068965517,217,251,0.438743919,0.864541833
410,"M",21.79166667,1.708333333,1.625,2.333333333,3.434782609,1.791666667,2.590909091,2.333333333,3.041666667,4.125,3.177777778,1.791666667,1.625,1.916666667,3.458333333,2.666666667,237.5,247,0.461777778,0.961538462
411,"M",22.64285714,1.571428571,1.857142857,3.892857143,2.214285714,1.821428571,2.928571429,1.392857143,3.035714286,4.357142857,1.466666667,1.857142857,1.5,1.821428571,3.321428571,1.678571429,235.5,249,0.420896785,0.945783133
412,"M",26.44,1.52,2.04,2.08,2.84,1.72,2.208333333,1.6,1.96,3.84,1.711111111,2.16,1.48,1.56,3.32,1.68,224,215,0.49580574,1.041860465
413,"M",28.66666667,2.172413793,2.733333333,2.793103448,2.066666667,2.8,3.413793103,1.448275862,1.933333333,4.933333333,3.222222222,3.133333333,1.7,2.566666667,3.3,2.233333333,234.5,259.5,0.408343361,0.903660886
414,"M",28.36363636,2.869565217,1.869565217,2.434782609,2.869565217,1.956521739,2.217391304,1.782608696,1.869565217,3.434782609,2.533333333,3.52173913,1.739130435,1.818181818,3,2,233.5,255.5,0.433277027,0.913894325
415,"F",24.94949495,2.25,3.197916667,3.105263158,1.989583333,2.583333333,3,3.864583333,2.072916667,3.010416667,4.266666667,2.875,1.84375,2.9375,3.302083333,2.802083333,188,251,0.513744076,0.749003984
416,"F",30.15957447,2.258064516,2.76344086,1.612903226,2.344086022,2.741935484,2.346153846,3.032258065,1.698924731,3.301075269,3.522727273,3.677419355,1.591397849,2.23655914,3.172043011,2.849462366,175,205,0.634146341,0.853658537
417,"F",26.71428571,2.032967033,1.901098901,4.89010989,2.593406593,1.879120879,1.888888889,5.527472527,3.32967033,1.857142857,4.840909091,2.362637363,2,1.877777778,4.054945055,2.411111111,179,250,0.591992374,0.716
418,"F",22.39325843,1.91011236,1.764044944,3.033707865,2.123595506,1.662921348,1.72,4.382022472,2.340909091,1.738636364,4.209302326,2.426966292,1.730337079,1.516853933,3.752808989,1.875,199,275,0.497797357,0.723636364
419,"F",24.33684211,2.967391304,2.602150538,3.478723404,2.414893617,2.255319149,2.307692308,4.606382979,2.172043011,2.031914894,3.605263158,3.580645161,1.968085106,2.127659574,3.606382979,2.765957447,179,267,0.503237743,0.670411985
420,"F",21.79787234,1.776595745,2.170212766,2.892473118,3.117021277,1.85106383,2.5,3.957446809,3.244680851,2.882978723,2.512195122,1.989361702,1.680851064,2.021276596,3.776595745,2.574468085,207,231,0.59006816,0.896103896
421,"F",30.21052632,2.053191489,1.787234043,2.734042553,2.595744681,1.744680851,2.25,4,2.946808511,2.265957447,4.564102564,2.14893617,2.095744681,1.574468085,3.88172043,1.680851064,185.5,214.5,0.564031438,0.864801865
422,"F",23.30526316,2.956521739,2.138297872,3.191489362,2.925531915,2.11827957,1.8,4.074468085,2.212765957,2.436170213,3.717391304,3.319148936,1.872340426,2.074468085,3.436170213,2.691489362,199.5,236.5,0.52764977,0.843551797
423,"F",26.25,1.929411765,2.917647059,2.011764706,2.811764706,2.6,2.740740741,3.345238095,2.223529412,2.941176471,4,3.152941176,1.535714286,2.129411765,3.576470588,2.25,197,226,0.572386059,0.871681416
424,"F",24.04166667,1.946808511,1.968085106,4.129032258,2.870967742,1.88172043,2.172413793,5.138297872,2.425531915,1.70212766,4.547619048,2.483870968,1.521276596,1.861702128,3.70212766,1.827956989,168.5,243,0.524231128,0.693415638
425,"F",23.17525773,2.536842105,2.789473684,4.663157895,2.831578947,2.684210526,2.555555556,5.430107527,2.473684211,1.852631579,3.804878049,3.589473684,1.831578947,2.094736842,3.8,3.107526882,199.5,260,0.562294311,0.767307692
426,"F",26.42391304,1.714285714,1.549450549,3.565217391,3.010869565,1.597826087,2.222222222,4.576086957,3.597826087,1.934782609,3.775510204,1.923913043,1.75,1.543478261,4.010869565,1.824175824,192,273,0.483534806,0.703296703
427,"F",36.1,1.853932584,2.325842697,3.280898876,1.764044944,2.033707865,2.227272727,4.204545455,3.292134831,2.370786517,3.837209302,2.202247191,1.741573034,1.966292135,3.764044944,2.215909091,198.5,222,0.568941823,0.894144144
428,"F",24.21111111,1.934065934,2.538461538,4.648351648,2.252747253,2.411111111,2.296296296,5.285714286,2.688888889,1.955555556,4.261904762,2.3,1.725274725,1.967032967,3.879120879,2.131868132,183.5,241.5,0.554910714,0.759834369
429,"F",25.41111111,2.04494382,3.426966292,3.707865169,2.539325843,2.775280899,3.954545455,4.528089888,2.629213483,2.488636364,1.875,2.784090909,1.741573034,3.011235955,3.238636364,2.761363636,198.5,236.5,0.584372004,0.839323467
430,"F",23.30337079,2.168539326,2.292134831,3.280898876,2.808988764,2.08988764,2.653846154,4.359550562,2.786516854,2.404494382,3.818181818,2.494382022,1.842696629,2.314606742,3.505617978,2.617977528,200,230.5,0.512770138,0.867678959
431,"F",33.86516854,3.898876404,3.258426966,3.685393258,1.852272727,3.055555556,2.5,5.011235955,1.888888889,1.719101124,3.886363636,2.539325843,4.366666667,2.566666667,3.382022472,2.411111111,213,269,0.535371976,0.791821561
432,"F",28.34782609,2.255555556,4.222222222,2.933333333,2.011111111,3.488888889,3.72,3.977777778,1.733333333,2.811111111,2.357142857,3.1,1.666666667,3.344444444,3.112359551,2.606741573,202,224,0.561942959,0.901785714
433,"F",26.02222222,2.505617978,2.617977528,3.325842697,2.573033708,2.875,2.52,4.382022472,2.584269663,2.352272727,3.78,2.954545455,2.04494382,2.409090909,3.617977528,2.842696629,202,256.5,0.496116948,0.787524366
434,"F",25.69230769,2.494505495,3.285714286,3.934065934,2.824175824,2.933333333,2.666666667,4.747252747,2.211111111,2.362637363,3.926829268,3.659340659,1.835164835,2.373626374,3.494505495,2.164835165,207,254.5,0.508482143,0.813359528
435,"F",19.91397849,2.076086957,1.739130435,5.086956522,3.739130435,1.739130435,1.965517241,5.576086957,3.206521739,1.434782609,3.744680851,2.402173913,1.826086957,1.43956044,4.163043478,2.391304348,189.5,234.5,0.538213628,0.808102345
436,"F",32.74193548,2.217391304,2.065217391,2.739130435,2.489130435,1.891304348,2.416666667,3.956521739,3.054347826,2.373626374,2.836734694,2.714285714,1.858695652,1.902173913,3.571428571,2.108695652,225,214,0.510421286,1.051401869
437,"F",23.93617021,1.936170213,2.053191489,4.755319149,2.234042553,1.936170213,2.692307692,5.340425532,2.574468085,1.744680851,4.3125,2.462365591,1.723404255,1.861702128,3.734042553,2.436170213,204.5,265.5,0.510086455,0.770244821
438,"F",28.10869565,2.782608696,2.72826087,4.304347826,1.793478261,2.380434783,2,4.836956522,2.195652174,1.847826087,3.75,2.923913043,2.532608696,2.130434783,3.315217391,2.230769231,173,280,0.453734147,0.617857143
439,"F",37.22680412,2.597938144,2.618556701,1.721649485,1.896907216,2.391752577,3.384615385,2.948453608,1.93814433,3.237113402,1.302325581,3.46875,1.81443299,2.474226804,3.195876289,3.041666667,210.5,242,0.563844394,0.869834711
440,"F",21.29213483,1.602272727,1.808988764,4.685393258,2.674157303,1.808988764,2.217391304,5.314606742,3.078651685,1.505617978,3.204545455,1.95505618,1.797752809,1.741573034,3.95505618,2.06741573,218.5,292,0.546775658,0.748287671
441,"F",27.25,2.510869565,2.902173913,2.47826087,1.815217391,3.043478261,2.130434783,4.065217391,2.010869565,2.456521739,3.723404255,3.413043478,1.934782609,2.304347826,3.098901099,2.554347826,219.5,200,0.517271922,1.0975
442,"F",24.36046512,1.952941176,4.647058824,4.223529412,2.588235294,3.752941176,3.32,4.764705882,1.717647059,1.811764706,4.369565217,2.156626506,1.835294118,3.047058824,3.223529412,2.411764706,194.5,231.5,0.561387067,0.840172786
443,"F",24.17977528,2.550561798,2.157303371,2.730337079,3.101123596,2.02247191,2.076923077,4.202247191,2.280898876,2.191011236,3.558139535,3.280898876,1.897727273,1.786516854,3.795454545,2.068181818,187.5,206.5,0.598896044,0.907990315
444,"F",23.23529412,2.166666667,2.035714286,4.12195122,2.879518072,1.976190476,2.043478261,4.952380952,2.452380952,1.843373494,4,2.869047619,1.773809524,1.892857143,3.731707317,1.975903614,189.5,241,0.572157773,0.786307054
445,"F",32.04040404,1.95959596,2.212121212,3.393939394,2.363636364,2,2.5,4.515151515,2.797979798,2.242424242,3.911111111,2.316326531,1.98989899,1.828282828,3.858585859,1.795918367,206.5,210.5,0.641299079,0.980997625
446,"F",28.11827957,2.139784946,2.462365591,2.182795699,1.849462366,2.182795699,2.714285714,3.322580645,2.333333333,3.225806452,1.979166667,2.64516129,1.892473118,2.193548387,3.387096774,3.130434783,156.5,299.5,0.466966292,0.522537563
447,"F",24.76136364,2.068965517,2.390804598,3.390804598,2.620689655,2.183908046,2.652173913,4.126436782,2.413793103,2.574712644,3.3,2.804597701,1.91954023,2.045977011,3.540229885,2.379310345,182.5,217.5,0.583775954,0.83908046
448,"F",22.64444444,2.820224719,2.561797753,2.898876404,3.08988764,2.202247191,2.071428571,4.078651685,1.988764045,2.179775281,3.659090909,3.505617978,1.685393258,1.852272727,3.370786517,2.382022472,197.5,265,0.472643678,0.745283019
449,"F",23.5,1.925531915,2.521276596,2.688172043,2.819148936,2.382978723,2.533333333,3.914893617,2.096774194,2.5,2.166666667,2.829787234,1.574468085,2.095744681,3.29787234,2.244680851,200,223.5,0.632132132,0.894854586
450,"F",28.72282609,2.02173913,2.054347826,3.315217391,2.347826087,1.836956522,2.538461538,4.293478261,2.923913043,2.445652174,4.266666667,2.032608696,2.358695652,2.119565217,3.739130435,2.175824176,213.5,241,0.52441707,0.885892116
451,"F",23.72340426,2.083333333,2.083333333,3.364583333,3.260416667,1.875,1.851851852,4.59375,2.447916667,2.03125,3.288888889,2.833333333,2.104166667,1.747368421,3.677083333,1.989473684,190.5,233,0.507055075,0.817596567
452,"F",33.04,2.4,2.28,4,2.28,1.6,2.2,4.6,2.56,1.92,1.745098039,2.166666667,2.8,2.12,3.96,2.12,215.5,301.5,0.450902686,0.714759536
453,"F",27,1.772727273,3.636363636,3.818181818,1.681818182,3,4.19047619,4.545454545,1.772727273,2.545454545,2.863636364,2.318181818,1.428571429,3.090909091,3.090909091,2.619047619,237,288,0.402766477,0.822916667
454,"F",27.96551724,2.448275862,2.931034483,3.620689655,2.379310345,2.448275862,2.965517241,4.896551724,2.448275862,1.965517241,2.666666667,3.206896552,2.068965517,2.482758621,3.448275862,2.620689655,215.5,256,0.388934765,0.841796875
455,"F",23.55555556,1.518518519,1.444444444,3.730769231,3.148148148,1.423076923,2.222222222,4.222222222,3.461538462,1.925925926,2.022222222,1.538461538,1.444444444,1.481481481,4.518518519,1.740740741,237,248.5,0.437692646,0.953722334
456,"F",25.39285714,2.25,2.464285714,2.107142857,3.259259259,2.357142857,2.142857143,3.357142857,1.642857143,2.25,3.173913043,3.392857143,1.5,1.888888889,3.071428571,2.035714286,206.5,229,0.421614695,0.901746725
457,"F",27.56,1.92,2.583333333,4.826086957,2.375,1.64,3.32,5.56,2.52,1.68,4.47826087,1.84,1.96,2.16,3.8,2.625,190.5,284,0.392515231,0.670774648
458,"F",28.06896552,1.931034483,4.068965517,4.517241379,1.931034483,3.172413793,3.620689655,5.571428571,1.689655172,1.827586207,2.542857143,2.607142857,1.464285714,3.310344828,2.931034483,2,207.5,273,0.412933221,0.76007326
459,"F",24.875,1.625,1.695652174,4.458333333,2.608695652,1.5,2.375,5.25,3.363636364,1.458333333,4.47826087,1.583333333,1.541666667,1.583333333,3.958333333,2.041666667,211.5,259,0.409929701,0.816602317
460,"F",26.44444444,2.038461538,1.84,3.962962963,1.740740741,1.653846154,2.230769231,5.074074074,2.333333333,1.444444444,3.674418605,2.444444444,1.37037037,1.740740741,3.62962963,1.592592593,204.5,271.5,0.404044573,0.753222836
461,"F",27.79310345,1.642857143,1.75862069,4.655172414,3,1.620689655,2.137931034,5.275862069,3.689655172,1.448275862,4.352941176,2,1.857142857,1.310344828,3.75,2.24137931,221,247,0.41872127,0.894736842
462,"F",27.38461538,1.730769231,3.653846154,1.884615385,2.115384615,2.423076923,3.692307692,2.730769231,1.923076923,2.961538462,3.311111111,2.423076923,1.576923077,3.423076923,2.653846154,2.884615385,183,220,0.494644596,0.831818182
463,"F",21.55172414,1.931034483,2.275862069,4.620689655,2.275862069,2,2.724137931,5.551724138,2.931034483,1.793103448,3.581395349,1.964285714,1.862068966,1.896551724,3.896551724,2.482758621,221.5,299.5,0.402102497,0.739565943
464,"F",22.96551724,1.275862069,1.413793103,4.275862069,2.034482759,1.379310345,2.310344828,5.517241379,3.206896552,1.142857143,4.235294118,1.586206897,1.24137931,1.379310345,3.551724138,2,197,277.5,0.423798627,0.70990991
465,"F",25.65517241,1.448275862,2.592592593,3.24137931,1.896551724,2.482758621,2.862068966,4.142857143,1.75862069,2.103448276,4.066666667,1.689655172,1.310344828,2.344827586,3,1.862068966,206.5,319,0.393644068,0.647335423
466,"F",28.34482759,1.655172414,1.965517241,3.206896552,1.75862069,2,1.931034483,4.620689655,2.379310345,1.620689655,3.566037736,2.24137931,1.642857143,1.75862069,3.555555556,2.24137931,215,294.5,0.404140787,0.730050934
467,"F",30.64,1.68,2.28,3.28,1.68,2.32,2.36,4.25,2.8,2.24,2.70212766,2.16,1.64,1.875,2.96,2.24,231.5,275,0.421646469,0.841818182
468,"F",39.30769231,2.653846154,2,2.346153846,1.615384615,2.653846154,2.076923077,3.692307692,1.52,2.24,2.386363636,3.692307692,1.615384615,1.5,3.153846154,1.653846154,236,268,0.469852613,0.880597015
469,"F",32.88461538,1.846153846,2.846153846,3.307692308,1.576923077,2.230769231,2.461538462,4.6,1.769230769,1.692307692,3.4375,3,1.538461538,1.923076923,3.346153846,2.307692308,217,272,0.408274133,0.797794118
470,"F",28.96551724,2,2.448275862,3.620689655,2.24137931,2.24137931,2.571428571,4.655172414,2.448275862,1.827586207,3.175,2.107142857,2.178571429,2.034482759,3.103448276,2.068965517,205,243,0.460131332,0.843621399
471,"F",24.65384615,1.846153846,3.115384615,3.884615385,1.884615385,2.461538462,3.153846154,4.807692308,1.730769231,1.961538462,3.289473684,2.115384615,1.423076923,2.36,3.269230769,1.807692308,222,267,0.429184549,0.831460674
472,"F",24.4137931,1.586206897,1.821428571,4.75862069,2.535714286,1.448275862,2.344827586,5.551724138,3.482758621,1.413793103,4.021276596,1.571428571,1.821428571,1.551724138,4,2.586206897,215,281.5,0.441072999,0.763765542
473,"F",42.32142857,2,2.111111111,2.407407407,1.392857143,2.321428571,2.192307692,3.678571429,1.642857143,2.392857143,4.387755102,4.178571429,1.25,1.928571429,3.392857143,1.5,200.5,258,0.41125362,0.777131783
474,"F",38.8,1.862068966,1.966666667,2.533333333,1.24137931,1.966666667,2.413793103,3.517241379,2.833333333,2.392857143,2.19047619,3.071428571,1.310344828,1.62962963,2.896551724,2,206.5,225,0.440550133,0.917777778
475,"F",23.26923077,2.384615385,1.730769231,3.384615385,2.923076923,1.576923077,1.708333333,5,2.153846154,1.615384615,3.622641509,3.115384615,2.038461538,1.4,3.192307692,2.423076923,213,242,0.426660915,0.880165289
476,"F",30.625,1.291666667,2.791666667,2.291666667,1.541666667,2.583333333,2.625,3.625,1.916666667,2.541666667,3.306122449,2.5,1.416666667,2.166666667,3.083333333,2.291666667,213,238,0.402335884,0.894957983
477,"F",26.22222222,3.148148148,3.148148148,2.62962963,1.777777778,3.333333333,1.962962963,4.115384615,1.555555556,2.074074074,3.355555556,3.96,1.703703704,1.888888889,3.111111111,2.703703704,237.5,298,0.388245033,0.796979866
478,"F",32.23809524,1.619047619,2.095238095,2.714285714,2.333333333,1.8,2.19047619,4.142857143,1.904761905,1.789473684,3.111111111,2.047619048,1.333333333,1.7,3.15,1.65,219,239.5,0.426823941,0.91440501
479,"F",26.92592593,2,2.740740741,3.769230769,1.888888889,2,3.259259259,4.666666667,2.074074074,1.925925926,3.840909091,2.555555556,1.62962963,2.222222222,3.259259259,2.555555556,230,245,0.410004275,0.93877551
480,"F",36.23076923,1.769230769,1.961538462,3.692307692,1.72,1.807692308,2.153846154,5.192307692,3.36,1.807692308,3.5,2.423076923,1.384615385,1.461538462,3.884615385,2.153846154,224,290,0.3735363,0.772413793
481,"F",22.92,2.44,1.875,2.68,3.32,1.88,2.173913043,3.916666667,1.72,2.291666667,2.468085106,2.708333333,1.84,1.583333333,3.2,3.48,220.5,226.5,0.388983775,0.973509934
482,"F",22.76,2.583333333,3.32,3.64,2.52,2.68,3,5.16,1.56,1.64,3.522727273,3.68,1.28,2.12,3,1.76,214,280.5,0.39916318,0.762923351
483,"F",26.31034483,2.034482759,3.413793103,3.857142857,2.035714286,2.586206897,2.586206897,5.310344828,2.172413793,1.448275862,4.5625,2.724137931,1.620689655,2.344827586,3.344827586,1.724137931,198.5,271,0.400330169,0.732472325
484,"F",25.27586207,1.482758621,1.862068966,4.206896552,2,1.642857143,2.068965517,5.034482759,2.379310345,1.275862069,3.395833333,2.214285714,1.344827586,1.344827586,3.821428571,1.724137931,209.5,280,0.410530822,0.748214286
485,"F",22.60869565,1.652173913,1.608695652,5.47826087,3.608695652,1.47826087,1.818181818,5.913043478,2.695652174,1.260869565,4.512195122,1.727272727,1.782608696,1.565217391,4.173913043,2.52173913,217.5,257,0.378997407,0.846303502
486,"F",22.62962963,2,1.481481481,4.111111111,2.777777778,1.481481481,1.333333333,5.333333333,2.481481481,1.185185185,4.340425532,2.538461538,1.222222222,1.259259259,3.592592593,2.333333333,228.5,248.5,0.443181818,0.919517103
487,"F",29.61538462,2.5,2.692307692,2.961538462,2.807692308,2.576923077,3.153846154,3.692307692,2.68,2.923076923,1.764705882,2.807692308,2.384615385,2.807692308,3.72,3.230769231,216,250,0.388255175,0.864
488,"F",26.38461538,1.692307692,1.576923077,4.576923077,2.615384615,1.72,2.25,5.538461538,3.230769231,1.5,2.888888889,2.076923077,1.730769231,1.576923077,3.6,1.884615385,219.5,259,0.408539138,0.847490347
489,"F",39.76923077,2.5,2.807692308,2.846153846,1.576923077,2.615384615,2.64,3.807692308,1.653846154,1.923076923,4.044444444,2.576923077,1.576923077,2.576923077,2.769230769,1.68,218.5,253.5,0.475121092,0.861932939
490,"F",25.24,1.52,1.416666667,4.8,2.48,1.68,2.24,5.6,3.72,1.52,3.391304348,1.72,1.72,1.56,3.92,1.88,227.5,239.5,0.434065934,0.949895616
491,"F",27.45833333,2.083333333,3.041666667,2.333333333,1.791666667,2.458333333,2.739130435,4,2.041666667,2.791666667,1.956521739,2.75,1.666666667,2.458333333,2.833333333,2.041666667,222,227.5,0.451191032,0.975824176
492,"F",44.75862069,1.862068966,2.517241379,2.206896552,1.214285714,2.24137931,2.689655172,3.206896552,1.517241379,2.310344828,1.11627907,2.689655172,1.275862069,2.517241379,2.428571429,3,223.5,255.5,0.395014787,0.874755382
